name,asset_idx,asset,family,lookback,mode,lag_signal,threshold,full_mean_pl,full_std_pl,full_sharpe,full_score,full_worst_day,roll_mean_score,roll_median_score,roll_min_score,roll_neg_count,roll_positive_count,corr_to_market,vol_window,z_window,leader,lag,train_corr,abs_corr_to_market
ANSO_absolute_return_w10_reversal_cur,16,ANSO,absolute_return,10.0,reversal,False,0.0,18.978032255999953,202.53864303120392,1.4815396839569424,13.038041384354804,-714.5164999999997,11.047851390605535,6.709164091580244,-1.9401173200001358,1,14,0.006248744782776092,,,,,,0.006248744782776092
ULXY_own_z_l20_v20_reversal_e0.5,40,ULXY,own_return_z,20.0,reversal,,0.5,26.42435395600005,290.61419311043016,1.4376645425519288,17.808314310105605,-846.6058790000025,13.950958212566347,9.069981620888315,-1.9551734900000155,1,14,0.13925205635250867,20.0,,,,,0.13925205635250867
ANSO_own_z_l10_v20_reversal_e1.0,16,ANSO,own_return_z,10.0,reversal,,1.0,14.23405033999998,166.57756057687072,1.3510829204129904,9.196206458582873,-714.5164999999997,8.138949271738637,6.917207004464469,-2.0129234899999657,1,14,-0.008896742977164755,20.0,,,,,0.008896742977164755
NAYO_own_z_l10_v40_reversal_e0.5,35,NAYO,own_return_z,10.0,reversal,,0.5,48.708920551999995,314.7737698603424,2.446695786959091,41.73687824042613,-709.6000660000009,22.904006105969664,20.363674870420315,-2.1579826799999866,1,14,0.1740001625734041,40.0,,,,,0.1740001625734041
BLBT_own_z_l2_v60_reversal_e1.0,41,BLBT,own_return_z,2.0,reversal,,1.0,8.887933800000035,88.67268791702946,1.5848236453085922,6.356960229737931,-288.29439000000093,6.448936778021056,4.821365800860988,-2.201155130000006,1,14,0.1950161187252945,60.0,,,,,0.1950161187252945
RTTH_own_z_l20_v20_reversal_e1.0,18,RTTH,own_return_z,20.0,reversal,,1.0,37.20935872,272.202251924496,2.161376751983778,30.648654461652125,-778.3852139999999,26.681092525237833,26.264767502187308,-2.2208567999999684,1,14,-0.042880846164396504,20.0,,,,,0.042880846164396504
NAYO_own_z_l10_v60_reversal_e0.5,35,NAYO,own_return_z,10.0,reversal,,0.5,48.10052984,315.0189748517877,2.4142550623634493,41.05657704030533,-709.6000660000009,21.76308667136522,20.363674870420315,-2.3324725599999683,1,14,0.1743960413921585,60.0,,,,,0.1743960413921585
HUXZ_own_z_l5_v40_momentum_e0.5,8,HUXZ,own_return_z,5.0,momentum,,0.5,15.161387376000032,203.03232721504023,1.1807113983750896,8.828519996412915,-508.28000000000156,12.657219746505643,8.564801710592743,-2.3400563600000353,1,14,-0.09129118375753364,40.0,,,,,0.09129118375753364
CUBO_relative_return_w2_momentum_lag,14,CUBO,relative_return,2.0,momentum,True,0.0,12.594805491999978,158.8849058656207,1.2533686514942741,7.695881402229172,-461.7123290000018,9.584751211273865,8.396575085879233,-2.897316229999906,1,14,0.007224826222404445,,,,,,0.007224826222404445
RTTH_absolute_return_w20_reversal_lag,18,RTTH,absolute_return,20.0,reversal,True,0.0,59.51584863600004,303.4987517977093,3.100599878134427,53.90840366336672,-778.3852139999981,42.77495115953334,38.92720760748644,-3.203579659999814,1,14,-0.04883140557414123,,,,,,0.04883140557414123
MTNS_absolute_return_w20_reversal_cur,33,MTNS,absolute_return,20.0,reversal,False,0.0,28.235699847999975,188.84834497502706,2.364043033058019,23.950225907322533,-455.05041000000165,15.938585575196578,13.661360601700789,-3.2572951399999512,1,14,0.014153001190318232,,,,,,0.014153001190318232
NAYO_relative_return_w10_reversal_cur,35,NAYO,relative_return,10.0,reversal,False,0.0,35.97089283999998,332.9672528934911,1.7081251963331776,26.789237998363113,-709.6000660000009,21.742106525461796,23.808891083979333,-3.272285819999961,1,14,0.08338339493307458,,,,,,0.08338339493307458
NAYO_own_z_l10_v20_reversal_e0.5,35,NAYO,own_return_z,10.0,reversal,,0.5,49.28789770400003,313.3924901220995,2.4866903761047197,42.42675586031456,-709.6000660000009,23.062610714039803,22.3948171422802,-3.338677009999991,1,14,0.16663934160610477,20.0,,,,,0.16663934160610477
NPCK_lead2_ANSO_corr-1,16,ANSO,lead_lag,,momentum,,,18.165294876000118,200.92103674105218,1.4295095005601621,12.196735545792428,-648.3537060000017,20.44702180080848,11.343879828677217,-3.636320659999801,1,14,0.11488319374556,,,NPCK,2.0,-0.16366548230974376,0.11488319374556
ULXY_own_z_l20_v20_reversal_e1.0,40,ULXY,own_return_z,20.0,reversal,,1.0,22.072354196000052,277.1977289634573,1.259009459463073,13.53407209864629,-846.6058790000025,13.052546974800606,14.380669814711311,-3.6473328500000752,1,14,0.16014400807437135,20.0,,,,,0.16014400807437135
SMAH_lead1_DIHO_corr+1,17,DIHO,lead_lag,,momentum,,,16.32072824800009,203.6154694669013,1.2673564162746307,10.058439645401299,-551.448848,11.1204848072127,6.977123006767064,-3.841337749999839,1,14,-0.03544065148717158,,,SMAH,1.0,0.16087866376756443,0.03544065148717158
RRES_absolute_return_w2_momentum_cur,24,RRES,absolute_return,2.0,momentum,False,0.0,30.29217666799995,241.12036278306002,1.9863994987697482,24.167327102293182,-617.9635679999992,21.987633508202354,24.9676692410427,-3.8668344200000138,1,14,-0.13972242759895914,,,,,,0.13972242759895914
MTNS_relative_return_w60_reversal_lag,33,MTNS,relative_return,60.0,reversal,True,0.0,35.960044368000055,187.42473319201085,3.0336349698065774,32.43556609161873,-546.8518999999987,19.782229781795042,22.6883988485837,-3.906012669999927,1,14,-0.0137691340550145,,,,,,0.0137691340550145
ULXY_relative_return_w40_reversal_lag,40,ULXY,relative_return,40.0,reversal,True,0.0,19.81726172800003,303.11325493215116,1.0337338111820917,10.237251985693607,-925.1994400000021,14.191483693494945,14.576876010706558,-4.352920969999923,1,14,0.022492410964818462,,,,,,0.022492410964818462
ULXY_absolute_return_w20_reversal_cur,40,ULXY,absolute_return,20.0,reversal,False,0.0,32.07303471999999,302.032832438998,1.679020131186325,23.674992644894118,-846.6058790000025,18.648476481873523,20.65255737304762,-4.425134340000004,1,14,0.10040359110038292,,,,,,0.10040359110038292
DUCT_own_z_l20_v60_reversal_e0.5,9,DUCT,own_return_z,20.0,reversal,,0.5,21.85744004399998,197.3666445394515,1.7510378848690076,16.48195517432209,-793.5014480000009,13.549641136507804,13.605016399029369,-4.446471410000122,1,14,0.07982556602771623,60.0,,,,,0.07982556602771623
DUCT_own_z_l20_v20_reversal_e0.5,9,DUCT,own_return_z,20.0,reversal,,0.5,21.360116027999982,197.5844153448631,1.7093103627645245,15.913527118242794,-793.5014480000009,13.319089496018542,13.605016399029369,-4.446471410000122,1,14,0.08151830073210582,20.0,,,,,0.08151830073210582
SRNA_own_z_l5_v60_momentum_e1.0,3,SRNA,own_return_z,5.0,momentum,,1.0,10.615226508000006,130.97842978012707,1.281443581978596,6.5974997246026525,-463.9075389999998,16.330713300986666,16.403782417034833,-4.616281369999985,1,14,-0.025991367741029493,60.0,,,,,0.025991367741029493
NAYO_market_spread_z_w40_reversal_e1.0,35,NAYO,market_spread_z,,reversal,,1.0,15.259810447999985,241.1139754847523,1.0006835477101161,7.635118845755862,-709.6000660000009,8.979089877624181,9.20951154717562,-5.1630098900000885,1,14,0.057483845637113486,,40.0,,,,0.057483845637113486
DUCT_absolute_return_w20_reversal_cur,9,DUCT,absolute_return,20.0,reversal,False,0.0,18.710735063999962,207.4096293245778,1.4263691539032333,12.544791258267395,-793.5014480000009,9.842009422726088,8.979291837454147,-5.227751570000183,1,14,0.05155547950468195,,,,,,0.05155547950468195
HTRK_own_z_l2_v60_reversal_e1.0,44,HTRK,own_return_z,2.0,reversal,,1.0,10.580109139999974,134.7539297837107,1.2414199285047334,6.416553376401594,-416.47891999999956,7.187947544322706,7.525312180874296,-5.254671779999936,1,14,0.08153864424199439,60.0,,,,,0.08153864424199439
MTNS_absolute_return_w10_reversal_cur,33,MTNS,absolute_return,10.0,reversal,False,0.0,24.62757963600001,188.59759021593896,2.064693531284546,19.948163006195294,-546.8518999999987,14.048209420062653,13.829521575856862,-5.405093240000024,1,14,-0.05578336269389554,,,,,,0.05578336269389554
MDGI_market_spread_z_w20_reversal_e1.0,22,MDGI,market_spread_z,,reversal,,1.0,12.653626815999996,138.18961740328407,1.4478034657107817,8.566716094878643,-579.3804289999998,10.815698111876166,10.235550609417858,-5.443212419999976,1,14,-0.030461959709903123,,20.0,,,,0.030461959709903123
HTRK_absolute_return_w2_reversal_cur,44,HTRK,absolute_return,2.0,reversal,False,0.0,23.568214159999975,174.40365492865809,2.1366879369219376,19.33346652192951,-459.00117599999976,18.337551127394455,14.733030987102138,-5.633413239999936,1,14,0.08755978669274801,,,,,,0.08755978669274801
DUCT_own_z_l20_v40_reversal_e0.5,9,DUCT,own_return_z,20.0,reversal,,0.5,21.277772643999995,197.65044901671664,1.7021520928741276,15.818184233350257,-793.5014480000009,13.297596536836128,13.605016399029369,-5.895639910000137,1,14,0.08049123152362285,40.0,,,,,0.08049123152362285
CTGI_lead1_ULXY_corr-1,40,ULXY,lead_lag,,momentum,,,37.39580810399991,301.22025796913965,1.9629478001997132,29.690359124105534,-925.1994400000021,40.305603370124636,40.023720079090694,-5.998437349999876,1,14,0.09076300542759272,,,CTGI,1.0,-0.1580178585497037,0.09076300542759272
ANSO_own_z_l2_v40_reversal_e0.5,16,ANSO,own_return_z,2.0,reversal,,0.5,20.75702112000004,174.95406723418316,1.875905636750881,16.163765917227057,-591.5826689999976,15.384665112222367,15.617955064737036,-6.072928360000114,1,14,0.047120478381683005,40.0,,,,,0.047120478381683005
RCRI_absolute_return_w60_reversal_lag,30,RCRI,absolute_return,60.0,reversal,True,0.0,26.20230780800005,347.50253055268627,1.1922067516215031,15.380975607791195,-745.5994110000029,18.369290868052907,19.73699395235362,-6.470081239999927,1,14,0.15307760318597086,,,,,,0.15307760318597086
NPCK_lead5_ELLT_corr-1,4,ELLT,lead_lag,,momentum,,,12.16101889599987,169.162703882247,1.136672490363929,6.855220598463407,-396.35033699999894,13.513002769438057,11.478128245528172,-6.48656189000003,1,14,0.17317601374081218,,,NPCK,5.0,-0.15821381181982036,0.17317601374081218
EELT_absolute_return_w5_reversal_lag,37,EELT,absolute_return,5.0,reversal,True,0.0,35.684691900000004,347.9457696424218,1.6215875267190403,25.85296891043986,-854.5802619999995,37.30315572825679,37.010666189492504,-6.547395139999989,1,14,0.05862122451674202,,,,,,0.05862122451674202
ANSO_own_z_l2_v60_reversal_e0.5,16,ANSO,own_return_z,2.0,reversal,,0.5,23.62752971200002,169.15132727494932,2.2085788677192237,19.607752440818775,-437.380991,17.41421672787605,15.893980655567407,-6.651586220000135,1,14,0.04399523858480487,60.0,,,,,0.04399523858480487
MDGI_market_spread_z_w10_reversal_e1.0,22,MDGI,market_spread_z,,reversal,,1.0,13.714083680000035,148.44032061522137,1.4607803415946292,9.338010839655743,-579.3804289999998,8.417412086788943,9.222742714238947,-6.658694740000008,1,14,-0.10741012064847744,,10.0,,,,0.10741012064847744
ULXY_relative_return_w20_reversal_lag,40,ULXY,relative_return,20.0,reversal,True,0.0,21.55384038399994,303.01804164403814,1.1246727681189719,12.037329000480106,-846.6058790000025,32.44518384272237,35.25554159833754,-7.063360760000124,1,14,0.1488381974238748,,,,,,0.1488381974238748
