split,selector,top_n,portfolio_train_score,portfolio_train_mean_pl,portfolio_train_std_pl,portfolio_train_sharpe,portfolio_train_worst_day,portfolio_test_score,portfolio_test_mean_pl,portfolio_test_std_pl,portfolio_test_sharpe,portfolio_test_worst_day,names
train_1_250_test_250_500,strict_train,30,922.5391061056699,929.8846478650602,1311.953992928523,11.20677045203911,-2314.494678999996,-53.51158598640096,-53.51158598640096,1311.3660041801122,-0.6451993279739369,-6661.526447800003,MSDP_lead10_ALGO_corr-1;ITPA_lead1_ULXY_corr-1;MHRM_lead5_AMRP_corr+1;ILVX_lead1_GARI_corr+1;BLBT_lead2_RTTH_corr+1;ACAC_lead3_NAYO_corr+1;CTGI_lead1_OTCS_corr+1;ALGO_absolute_return_w40_reversal_lag;HRND_lead2_EELT_corr-1;LSST_lead10_AETS_corr-1;ALUT_lead3_EAFC_corr-1;EELT_market_spread_z_w60_reversal_e0.5;BENI_lead1_GARI_corr+1;MHRM_lead1_ULXY_corr-1;HRND_lead3_AGVF_corr-1;CTGI_lead5_MSDP_corr-1;DIHO_lead5_SRTX_corr+1;ULXY_lead10_ALUT_corr-1;SRNA_lead1_GARI_corr+1;ALGO_lead10_OTCS_corr-1;NWIG_lead2_LSST_corr-1;ALGO_lead1_GARI_corr+1;MHRM_own_z_l10_v20_reversal_e1.0;NGTE_lead1_MHRM_corr+1;CUBO_lead1_EAFC_corr+1;NGTE_lead10_ALUT_corr-1;CTGI_lead5_ELLT_corr-1;ITPA_lead10_MSDP_corr-1;CTGI_absolute_return_w60_reversal_lag;EELT_market_spread_z_w40_reversal_e1.0
train_1_250_test_250_500,strict_train,40,1017.4821709373376,1024.7074371582323,1365.316741121578,11.866877989322631,-2890.439482000016,-80.5413525583999,-80.5413525583999,1384.0756637161007,-0.9200874149876526,-7400.268553800022,MSDP_lead10_ALGO_corr-1;ITPA_lead1_ULXY_corr-1;MHRM_lead5_AMRP_corr+1;ILVX_lead1_GARI_corr+1;BLBT_lead2_RTTH_corr+1;ACAC_lead3_NAYO_corr+1;CTGI_lead1_OTCS_corr+1;ALGO_absolute_return_w40_reversal_lag;HRND_lead2_EELT_corr-1;LSST_lead10_AETS_corr-1;ALUT_lead3_EAFC_corr-1;EELT_market_spread_z_w60_reversal_e0.5;BENI_lead1_GARI_corr+1;MHRM_lead1_ULXY_corr-1;HRND_lead3_AGVF_corr-1;CTGI_lead5_MSDP_corr-1;DIHO_lead5_SRTX_corr+1;ULXY_lead10_ALUT_corr-1;SRNA_lead1_GARI_corr+1;ALGO_lead10_OTCS_corr-1;NWIG_lead2_LSST_corr-1;ALGO_lead1_GARI_corr+1;MHRM_own_z_l10_v20_reversal_e1.0;NGTE_lead1_MHRM_corr+1;CUBO_lead1_EAFC_corr+1;NGTE_lead10_ALUT_corr-1;CTGI_lead5_ELLT_corr-1;ITPA_lead10_MSDP_corr-1;CTGI_absolute_return_w60_reversal_lag;EELT_market_spread_z_w40_reversal_e1.0;ITPA_lead10_IHOZ_corr-1;MMBT_lead5_ACIX_corr-1;MMBT_lead10_ULXY_corr-1;HRET_lead1_GARI_corr+1;MHRM_own_z_l10_v20_reversal_e0.5;SRNA_relative_return_w5_momentum_cur;SRNA_lead2_LSST_corr-1;EELT_own_z_l10_v60_reversal_e1.0;EELT_own_z_l10_v40_reversal_e1.0;RTTH_market_spread_z_w40_reversal_e1.0
train_1_250_test_250_500,strict_one_per_asset,5,418.47282035022357,428.80844627309057,1065.5359298688634,6.363048547353034,-2576.5412852000154,0.053717435739922555,6.55839869679854,1141.0986529724498,0.09087504236088235,-3469.9546905999887,MSDP_lead10_ALGO_corr-1;ITPA_lead1_ULXY_corr-1;MHRM_lead5_AMRP_corr+1;ILVX_lead1_GARI_corr+1;BLBT_lead2_RTTH_corr+1
train_1_250_test_250_500,strict_one_per_asset,10,700.3456945328737,709.3623352771076,1272.636224934087,8.813204519334855,-3015.3011507999618,-16.358657359202567,-16.358657359202567,1394.882485009372,-0.1854300174864113,-4095.209577000045,MSDP_lead10_ALGO_corr-1;ITPA_lead1_ULXY_corr-1;MHRM_lead5_AMRP_corr+1;ILVX_lead1_GARI_corr+1;BLBT_lead2_RTTH_corr+1;ACAC_lead3_NAYO_corr+1;CTGI_lead1_OTCS_corr+1;HRND_lead2_EELT_corr-1;LSST_lead10_AETS_corr-1;ALUT_lead3_EAFC_corr-1
train_1_250_test_250_500,strict_one_per_asset,15,877.9459502082287,886.5013042048191,1383.6762460138361,10.13012718138763,-3153.581028799992,-45.071086919199004,-45.071086919199004,1502.7027216150748,-0.4742364848148568,-5375.29905000006,MSDP_lead10_ALGO_corr-1;ITPA_lead1_ULXY_corr-1;MHRM_lead5_AMRP_corr+1;ILVX_lead1_GARI_corr+1;BLBT_lead2_RTTH_corr+1;ACAC_lead3_NAYO_corr+1;CTGI_lead1_OTCS_corr+1;HRND_lead2_EELT_corr-1;LSST_lead10_AETS_corr-1;ALUT_lead3_EAFC_corr-1;HRND_lead3_AGVF_corr-1;CTGI_lead5_MSDP_corr-1;DIHO_lead5_SRTX_corr+1;ULXY_lead10_ALUT_corr-1;NWIG_lead2_LSST_corr-1
train_1_250_test_250_500,strict_one_per_asset,20,1010.8659630964818,1019.2616421084317,1468.7125681158375,10.972835634003433,-2331.758629800024,-87.71937095120241,-87.71937095120241,1620.0355165219578,-0.8561324868930759,-6652.302375000072,MSDP_lead10_ALGO_corr-1;ITPA_lead1_ULXY_corr-1;MHRM_lead5_AMRP_corr+1;ILVX_lead1_GARI_corr+1;BLBT_lead2_RTTH_corr+1;ACAC_lead3_NAYO_corr+1;CTGI_lead1_OTCS_corr+1;HRND_lead2_EELT_corr-1;LSST_lead10_AETS_corr-1;ALUT_lead3_EAFC_corr-1;HRND_lead3_AGVF_corr-1;CTGI_lead5_MSDP_corr-1;DIHO_lead5_SRTX_corr+1;ULXY_lead10_ALUT_corr-1;NWIG_lead2_LSST_corr-1;MHRM_own_z_l10_v20_reversal_e1.0;CTGI_lead5_ELLT_corr-1;CTGI_absolute_return_w60_reversal_lag;ITPA_lead10_IHOZ_corr-1;MMBT_lead5_ACIX_corr-1
train_1_250_test_250_500,strict_one_per_asset,30,1295.7051385720845,1304.5642015662659,1705.5963800691834,12.093700124706714,-2950.7888349999557,-102.54371822720277,-102.54371822720277,1714.909994857445,-0.9454481876975708,-6703.927157999999,MSDP_lead10_ALGO_corr-1;ITPA_lead1_ULXY_corr-1;MHRM_lead5_AMRP_corr+1;ILVX_lead1_GARI_corr+1;BLBT_lead2_RTTH_corr+1;ACAC_lead3_NAYO_corr+1;CTGI_lead1_OTCS_corr+1;HRND_lead2_EELT_corr-1;LSST_lead10_AETS_corr-1;ALUT_lead3_EAFC_corr-1;HRND_lead3_AGVF_corr-1;CTGI_lead5_MSDP_corr-1;DIHO_lead5_SRTX_corr+1;ULXY_lead10_ALUT_corr-1;NWIG_lead2_LSST_corr-1;MHRM_own_z_l10_v20_reversal_e1.0;CTGI_lead5_ELLT_corr-1;CTGI_absolute_return_w60_reversal_lag;ITPA_lead10_IHOZ_corr-1;MMBT_lead5_ACIX_corr-1;SRNA_relative_return_w5_momentum_cur;CCNS_lead3_CUBO_corr-1;MDGI_relative_return_w60_momentum_lag;DUCT_relative_return_w2_reversal_lag;CUBO_lead5_FWWG_corr-1;HTRK_lead2_HUXZ_corr+1;AETS_lead1_DIHO_corr+1;RRES_lead1_ACAC_corr+1;MSDP_lead10_HRET_corr-1;DUCT_lead3_NPCK_corr-1
train_1_250_test_250_500,strict_one_per_asset,40,1584.4966382475222,1592.961905361446,1840.9842225210261,13.681235790075393,-3355.1948839999386,-78.62648335520298,-78.62648335520298,1853.3682810775463,-0.6707754048407503,-6403.0893769999675,MSDP_lead10_ALGO_corr-1;ITPA_lead1_ULXY_corr-1;MHRM_lead5_AMRP_corr+1;ILVX_lead1_GARI_corr+1;BLBT_lead2_RTTH_corr+1;ACAC_lead3_NAYO_corr+1;CTGI_lead1_OTCS_corr+1;HRND_lead2_EELT_corr-1;LSST_lead10_AETS_corr-1;ALUT_lead3_EAFC_corr-1;HRND_lead3_AGVF_corr-1;CTGI_lead5_MSDP_corr-1;DIHO_lead5_SRTX_corr+1;ULXY_lead10_ALUT_corr-1;NWIG_lead2_LSST_corr-1;MHRM_own_z_l10_v20_reversal_e1.0;CTGI_lead5_ELLT_corr-1;CTGI_absolute_return_w60_reversal_lag;ITPA_lead10_IHOZ_corr-1;MMBT_lead5_ACIX_corr-1;SRNA_relative_return_w5_momentum_cur;CCNS_lead3_CUBO_corr-1;MDGI_relative_return_w60_momentum_lag;DUCT_relative_return_w2_reversal_lag;CUBO_lead5_FWWG_corr-1;HTRK_lead2_HUXZ_corr+1;AETS_lead1_DIHO_corr+1;RRES_lead1_ACAC_corr+1;MSDP_lead10_HRET_corr-1;DUCT_lead3_NPCK_corr-1;BENI_lead10_MMBT_corr-1;NPCK_lead1_HETT_corr+1;NPCK_lead5_HTRK_corr-1;ALGO_lead1_HRND_corr+1;IHOZ_lead2_ANSO_corr-1;SRNA_lead10_NWIG_corr+1;HRND_lead1_BENI_corr+1;EAFC_lead3_FCSG_corr+1;CCNS_absolute_return_w2_momentum_lag;ACIX_lead2_BLBT_corr-1
train_1_250_test_250_500,greedy_corr_0.25,5,418.47282035022357,428.80844627309057,1065.5359298688634,6.363048547353034,-2576.5412852000154,0.053717435739922555,6.55839869679854,1141.0986529724498,0.09087504236088235,-3469.9546905999887,MSDP_lead10_ALGO_corr-1;ITPA_lead1_ULXY_corr-1;MHRM_lead5_AMRP_corr+1;ILVX_lead1_GARI_corr+1;BLBT_lead2_RTTH_corr+1
train_1_250_test_250_500,greedy_corr_0.25,10,700.3456945328737,709.3623352771076,1272.636224934087,8.813204519334855,-3015.3011507999618,-16.358657359202567,-16.358657359202567,1394.882485009372,-0.1854300174864113,-4095.209577000045,MSDP_lead10_ALGO_corr-1;ITPA_lead1_ULXY_corr-1;MHRM_lead5_AMRP_corr+1;ILVX_lead1_GARI_corr+1;BLBT_lead2_RTTH_corr+1;ACAC_lead3_NAYO_corr+1;CTGI_lead1_OTCS_corr+1;HRND_lead2_EELT_corr-1;LSST_lead10_AETS_corr-1;ALUT_lead3_EAFC_corr-1
train_1_250_test_250_500,greedy_corr_0.25,15,877.9459502082287,886.5013042048191,1383.6762460138361,10.13012718138763,-3153.581028799992,-45.071086919199004,-45.071086919199004,1502.7027216150748,-0.4742364848148568,-5375.29905000006,MSDP_lead10_ALGO_corr-1;ITPA_lead1_ULXY_corr-1;MHRM_lead5_AMRP_corr+1;ILVX_lead1_GARI_corr+1;BLBT_lead2_RTTH_corr+1;ACAC_lead3_NAYO_corr+1;CTGI_lead1_OTCS_corr+1;HRND_lead2_EELT_corr-1;LSST_lead10_AETS_corr-1;ALUT_lead3_EAFC_corr-1;HRND_lead3_AGVF_corr-1;CTGI_lead5_MSDP_corr-1;DIHO_lead5_SRTX_corr+1;ULXY_lead10_ALUT_corr-1;NWIG_lead2_LSST_corr-1
train_1_250_test_250_500,greedy_corr_0.25,20,1010.8659630964818,1019.2616421084317,1468.7125681158375,10.972835634003433,-2331.758629800024,-87.71937095120241,-87.71937095120241,1620.0355165219578,-0.8561324868930759,-6652.302375000072,MSDP_lead10_ALGO_corr-1;ITPA_lead1_ULXY_corr-1;MHRM_lead5_AMRP_corr+1;ILVX_lead1_GARI_corr+1;BLBT_lead2_RTTH_corr+1;ACAC_lead3_NAYO_corr+1;CTGI_lead1_OTCS_corr+1;HRND_lead2_EELT_corr-1;LSST_lead10_AETS_corr-1;ALUT_lead3_EAFC_corr-1;HRND_lead3_AGVF_corr-1;CTGI_lead5_MSDP_corr-1;DIHO_lead5_SRTX_corr+1;ULXY_lead10_ALUT_corr-1;NWIG_lead2_LSST_corr-1;MHRM_own_z_l10_v20_reversal_e1.0;CTGI_lead5_ELLT_corr-1;CTGI_absolute_return_w60_reversal_lag;ITPA_lead10_IHOZ_corr-1;MMBT_lead5_ACIX_corr-1
train_1_250_test_250_500,greedy_corr_0.25,30,1306.3327520379573,1315.0520086586323,1698.7354715264373,12.240162340296513,-3213.012912999955,-101.91881414320116,-101.91881414320116,1690.787815462754,-0.9530929492406135,-6675.709742999941,MSDP_lead10_ALGO_corr-1;ITPA_lead1_ULXY_corr-1;MHRM_lead5_AMRP_corr+1;ILVX_lead1_GARI_corr+1;BLBT_lead2_RTTH_corr+1;ACAC_lead3_NAYO_corr+1;CTGI_lead1_OTCS_corr+1;HRND_lead2_EELT_corr-1;LSST_lead10_AETS_corr-1;ALUT_lead3_EAFC_corr-1;HRND_lead3_AGVF_corr-1;CTGI_lead5_MSDP_corr-1;DIHO_lead5_SRTX_corr+1;ULXY_lead10_ALUT_corr-1;NWIG_lead2_LSST_corr-1;MHRM_own_z_l10_v20_reversal_e1.0;CTGI_lead5_ELLT_corr-1;CTGI_absolute_return_w60_reversal_lag;ITPA_lead10_IHOZ_corr-1;MMBT_lead5_ACIX_corr-1;SRNA_relative_return_w5_momentum_cur;CCNS_lead3_CUBO_corr-1;MDGI_relative_return_w60_momentum_lag;DUCT_relative_return_w2_reversal_lag;CUBO_lead5_FWWG_corr-1;HTRK_lead2_HUXZ_corr+1;AETS_lead1_DIHO_corr+1;RRES_lead1_ACAC_corr+1;DUCT_lead3_NPCK_corr-1;BENI_lead10_MMBT_corr-1
train_1_250_test_250_500,greedy_corr_0.25,40,1576.017172469464,1584.2773855662658,1813.495074588258,13.812899340307386,-3335.5589599999366,-47.890254139201105,-47.890254139201105,1804.3170904678316,-0.419666481031101,-6233.684809999948,MSDP_lead10_ALGO_corr-1;ITPA_lead1_ULXY_corr-1;MHRM_lead5_AMRP_corr+1;ILVX_lead1_GARI_corr+1;BLBT_lead2_RTTH_corr+1;ACAC_lead3_NAYO_corr+1;CTGI_lead1_OTCS_corr+1;HRND_lead2_EELT_corr-1;LSST_lead10_AETS_corr-1;ALUT_lead3_EAFC_corr-1;HRND_lead3_AGVF_corr-1;CTGI_lead5_MSDP_corr-1;DIHO_lead5_SRTX_corr+1;ULXY_lead10_ALUT_corr-1;NWIG_lead2_LSST_corr-1;MHRM_own_z_l10_v20_reversal_e1.0;CTGI_lead5_ELLT_corr-1;CTGI_absolute_return_w60_reversal_lag;ITPA_lead10_IHOZ_corr-1;MMBT_lead5_ACIX_corr-1;SRNA_relative_return_w5_momentum_cur;CCNS_lead3_CUBO_corr-1;MDGI_relative_return_w60_momentum_lag;DUCT_relative_return_w2_reversal_lag;CUBO_lead5_FWWG_corr-1;HTRK_lead2_HUXZ_corr+1;AETS_lead1_DIHO_corr+1;RRES_lead1_ACAC_corr+1;DUCT_lead3_NPCK_corr-1;BENI_lead10_MMBT_corr-1;NPCK_lead1_HETT_corr+1;NPCK_lead5_HTRK_corr-1;ALGO_lead1_HRND_corr+1;IHOZ_lead2_ANSO_corr-1;SRNA_lead10_NWIG_corr+1;HRND_lead1_BENI_corr+1;EAFC_lead3_FCSG_corr+1;CCNS_absolute_return_w2_momentum_lag;ACIX_lead2_BLBT_corr-1;RRES_absolute_return_w2_momentum_cur
train_1_250_test_250_500,greedy_corr_0.35,5,418.47282035022357,428.80844627309057,1065.5359298688634,6.363048547353034,-2576.5412852000154,0.053717435739922555,6.55839869679854,1141.0986529724498,0.09087504236088235,-3469.9546905999887,MSDP_lead10_ALGO_corr-1;ITPA_lead1_ULXY_corr-1;MHRM_lead5_AMRP_corr+1;ILVX_lead1_GARI_corr+1;BLBT_lead2_RTTH_corr+1
train_1_250_test_250_500,greedy_corr_0.35,10,700.3456945328737,709.3623352771076,1272.636224934087,8.813204519334855,-3015.3011507999618,-16.358657359202567,-16.358657359202567,1394.882485009372,-0.1854300174864113,-4095.209577000045,MSDP_lead10_ALGO_corr-1;ITPA_lead1_ULXY_corr-1;MHRM_lead5_AMRP_corr+1;ILVX_lead1_GARI_corr+1;BLBT_lead2_RTTH_corr+1;ACAC_lead3_NAYO_corr+1;CTGI_lead1_OTCS_corr+1;HRND_lead2_EELT_corr-1;LSST_lead10_AETS_corr-1;ALUT_lead3_EAFC_corr-1
train_1_250_test_250_500,greedy_corr_0.35,15,877.9459502082287,886.5013042048191,1383.6762460138361,10.13012718138763,-3153.581028799992,-45.071086919199004,-45.071086919199004,1502.7027216150748,-0.4742364848148568,-5375.29905000006,MSDP_lead10_ALGO_corr-1;ITPA_lead1_ULXY_corr-1;MHRM_lead5_AMRP_corr+1;ILVX_lead1_GARI_corr+1;BLBT_lead2_RTTH_corr+1;ACAC_lead3_NAYO_corr+1;CTGI_lead1_OTCS_corr+1;HRND_lead2_EELT_corr-1;LSST_lead10_AETS_corr-1;ALUT_lead3_EAFC_corr-1;HRND_lead3_AGVF_corr-1;CTGI_lead5_MSDP_corr-1;DIHO_lead5_SRTX_corr+1;ULXY_lead10_ALUT_corr-1;NWIG_lead2_LSST_corr-1
train_1_250_test_250_500,greedy_corr_0.35,20,1010.8659630964818,1019.2616421084317,1468.7125681158375,10.972835634003433,-2331.758629800024,-87.71937095120241,-87.71937095120241,1620.0355165219578,-0.8561324868930759,-6652.302375000072,MSDP_lead10_ALGO_corr-1;ITPA_lead1_ULXY_corr-1;MHRM_lead5_AMRP_corr+1;ILVX_lead1_GARI_corr+1;BLBT_lead2_RTTH_corr+1;ACAC_lead3_NAYO_corr+1;CTGI_lead1_OTCS_corr+1;HRND_lead2_EELT_corr-1;LSST_lead10_AETS_corr-1;ALUT_lead3_EAFC_corr-1;HRND_lead3_AGVF_corr-1;CTGI_lead5_MSDP_corr-1;DIHO_lead5_SRTX_corr+1;ULXY_lead10_ALUT_corr-1;NWIG_lead2_LSST_corr-1;MHRM_own_z_l10_v20_reversal_e1.0;CTGI_lead5_ELLT_corr-1;CTGI_absolute_return_w60_reversal_lag;ITPA_lead10_IHOZ_corr-1;MMBT_lead5_ACIX_corr-1
