name,family,window_label,asset,asset_idx,lookback,feature_kind,mode,lag_signal,mean_pl,std_pl,sharpe,score,value,dvolume,top_n,z_window,entry_z,exit_z,top_k
CCNS_absolute_reversal_40_lag,single_asset_return,350-450,CCNS,32.0,40.0,absolute,reversal,True,19.228989889999994,187.85465298272348,1.6184694973284186,13.91629753362593,1922.8989889999993,283710.1099999998,,,,,
CCNS_absolute_reversal_40_lag,single_asset_return,400-500,CCNS,32.0,40.0,absolute,reversal,True,-18.814094790000073,193.63870814142194,-1.5362473810570898,-18.814094790000073,-1881.4094790000072,163894.79,,,,,
CCNS_absolute_reversal_40_cur,single_asset_return,250-350,CCNS,32.0,40.0,absolute,reversal,False,28.90112260000009,232.340046373322,1.9668020166639215,22.96454058808299,2890.112260000009,284877.4000000001,,,,,
CCNS_absolute_reversal_40_cur,single_asset_return,300-400,CCNS,32.0,40.0,absolute,reversal,False,39.93274708000013,222.170845101061,2.8419218089303526,35.53318105907061,3993.2747080000127,364452.92,,,,,
CCNS_absolute_reversal_40_cur,single_asset_return,350-450,CCNS,32.0,40.0,absolute,reversal,False,17.79896335000001,188.80592218622888,1.4905587580124673,12.274363921144923,1779.8963350000013,303536.6499999999,,,,,
CCNS_absolute_reversal_40_cur,single_asset_return,400-500,CCNS,32.0,40.0,absolute,reversal,False,-26.59371797000009,193.54871507582394,-2.172494924711958,-26.59371797000009,-2659.371797000009,144517.97,,,,,
CCNS_relative_momentum_40_lag,single_asset_return,250-350,CCNS,32.0,40.0,relative,momentum,True,-40.759835759999966,230.70277744058777,-2.793505988222743,-40.759835759999966,-4075.983575999997,245435.76000000004,,,,,
CCNS_relative_momentum_40_lag,single_asset_return,300-400,CCNS,32.0,40.0,relative,momentum,True,-30.9395503000001,223.72793358971197,-2.1865720377315747,-30.9395503000001,-3093.95503000001,325550.29999999993,,,,,
CCNS_relative_momentum_40_lag,single_asset_return,350-450,CCNS,32.0,40.0,relative,momentum,True,-19.825835790000127,188.68304280202844,-1.6613786984203254,-19.825835790000127,-1982.5835790000128,302335.78999999986,,,,,
CCNS_relative_momentum_40_lag,single_asset_return,400-500,CCNS,32.0,40.0,relative,momentum,True,1.6450170700000126,195.32926157382323,0.13315979104059186,0.0286604753675634,164.50170700000126,201982.93000000005,,,,,
CCNS_relative_momentum_40_cur,single_asset_return,250-350,CCNS,32.0,40.0,relative,momentum,False,-33.40674204000005,231.72024819953222,-2.27950286763747,-33.40674204000005,-3340.6742040000045,245742.04,,,,,
