experiment,asset_idx,asset,mean_pl,std_pl,sharpe,score,value,dvolume,excluded,full_score,full_mean,full_std,full_sharpe,cv_mean_score,cv_min_score,cv_mean_pl,cv_mean_sharpe
base_attribution,46,ILVX,17.853012180000004,113.24444924154983,2.4926688222531435,15.378032630438101,0.0,0.0,,,,,,,,,
base_attribution,47,FCSG,20.564080376,219.62792188001544,1.4804431835961602,14.121118025992736,0.0,0.0,,,,,,,,,
base_attribution,48,FARS,5.115741471999971,124.89963773105394,0.6476157683874613,1.511599450077164,0.0,0.0,,,,,,,,,
base_attribution,49,MHRM,22.47077952400004,175.26140101133552,2.027224582403014,18.073056457427302,0.0,0.0,,,,,,,,,
base_attribution,50,EAFC,16.59288134800001,186.78939533472393,1.4045577349446738,11.011281707163095,0.0,0.0,,,,,,,,,
remove,0,ALGO,,,,,,,"(0, 1, 5, 17, 18, 34, 36)",674.7381798094196,736.0520472800006,3508.247643138464,3.3173270284769343,652.9721115636981,364.5126126114092,719.9969867399994,3.2524426700850735
add_back,1,AENO,,,,,,,"(5, 17, 18, 34, 36)",833.7677799742877,911.6189421712006,4404.466802702182,3.272577981114192,803.2190894847124,427.0275798035075,888.9336894485014,3.1953193971543277
remove,2,LSST,,,,,,,"(1, 2, 5, 17, 18, 34, 36)",818.594442158667,892.5490617792038,4241.801683484019,3.326991888444867,793.6157397232463,448.3519228972559,873.9924017810051,3.263249130317746
remove,3,SRNA,,,,,,,"(1, 3, 5, 17, 18, 34, 36)",812.4819558465985,887.1429917071979,4252.10297627254,3.298829402421792,788.0280656659778,431.3037146947249,869.5548588909993,3.238057852966726
remove,4,ELLT,,,,,,,"(1, 4, 5, 17, 18, 34, 36)",814.5634163987955,889.3321871551974,4260.216645021852,3.3006717055056476,784.7396971715793,419.06068186729846,867.3180263534987,3.2229782138885557
add_back,5,AMRP,,,,,,,"(1, 17, 18, 34, 36)",824.2990023454687,903.0408563872022,4413.039706255012,3.2354863274003294,788.6286568012931,397.71812415847245,875.7242968309997,3.143922898156818
remove,6,OTCS,,,,,,,"(1, 5, 6, 17, 18, 34, 36)",814.0449334956411,888.766983679201,4257.533933124628,3.3006524689297185,790.7262865450396,449.9386165927008,871.7712372535009,3.2417998005758255
remove,7,HETT,,,,,,,"(1, 5, 7, 17, 18, 34, 36)",821.8675948786846,896.464862515199,4270.353306343942,3.319246212773906,793.3967833695451,437.99967346158786,875.1944707359999,3.2448281182908536
remove,8,HUXZ,,,,,,,"(1, 5, 8, 17, 18, 34, 36)",802.7111024734936,876.9922934712041,4218.184540477946,3.287306554717007,780.3005872636379,434.9417249408416,861.1433143210007,3.23266233550477
remove,9,DUCT,,,,,,,"(1, 5, 9, 17, 18, 34, 36)",800.43116957162,875.2239621152063,4230.162802983046,3.2713884925294505,779.3379121971466,428.22385175242937,860.8193812435045,3.2228178696812106
remove,10,SMAH,,,,,,,"(1, 5, 10, 17, 18, 34, 36)",824.1038982386092,897.3272165271994,4229.164358636066,3.3547972720551598,798.9903756633386,435.89932271709745,879.0914447610008,3.289748655604934
remove,11,NPCK,,,,,,,"(1, 5, 11, 17, 18, 34, 36)",816.9908567326547,891.1664574432019,4245.714373549028,3.3187769264708518,791.0907105543426,443.41010918797093,872.2000093710024,3.256590184889438
remove,12,MSDP,,,,,,,"(1, 5, 12, 17, 18, 34, 36)",813.8950841271957,887.9956252912008,4236.500946039991,3.314160393154682,786.864294727116,440.78089781422017,868.0578593935006,3.249689500260377
remove,13,EORC,,,,,,,"(1, 5, 13, 17, 18, 34, 36)",817.2476780557778,890.9598677351978,4230.784991745689,3.3297159880997174,794.5810611929162,444.04821826668467,874.8239312809968,3.277876560452123
remove,14,CUBO,,,,,,,"(1, 5, 14, 17, 18, 34, 36)",811.5314009776323,886.1315481592081,4248.008535494899,3.2982443129528987,788.2564131374543,431.49106557736684,869.7563209835107,3.24573914490907
remove,15,HRET,,,,,,,"(1, 5, 15, 17, 18, 34, 36)",801.7800073213954,877.3059176072027,4257.370395865818,3.258214163227127,778.0964946247702,423.480469107378,860.3381162835026,3.2009613129327144
remove,16,ANSO,,,,,,,"(1, 5, 16, 17, 18, 34, 36)",814.6975810550828,889.121429167206,4249.021506184655,3.308583904011721,785.2599890713791,428.78215223264556,866.9809302535039,3.2393051973084037
add_back,17,DIHO,,,,,,,"(1, 5, 18, 34, 36)",820.775335881281,899.2195824872032,4395.458255000795,3.2346820653455453,792.76927580123,421.4562897821437,878.9164872860056,3.168701990953397
add_back,18,RTTH,,,,,,,"(1, 5, 17, 34, 36)",831.1369033320326,909.0187275072025,4399.715652963916,3.2667674929563106,805.2910274422734,412.5776779833908,890.8938669585013,3.2046988751258474
remove,19,SPLZ,,,,,,,"(1, 5, 17, 18, 19, 34, 36)",819.371029156679,893.245612355202,4240.803167249296,3.3303722592086875,787.9851439955413,411.6908232394665,869.3041166109999,3.2491772458474664
remove,20,NWIG,,,,,,,"(1, 5, 17, 18, 20, 34, 36)",803.8152472804325,879.3384144711955,4261.7505675430475,3.2624061166175427,777.0331231627199,419.42894704341126,859.7414735034965,3.197593521848857
remove,21,MMBT,,,,,,,"(1, 5, 17, 18, 21, 34, 36)",797.6263760768632,871.893074859201,4206.593427255532,3.277198094327838,770.8674343746591,425.98632831987294,852.3905010535002,3.2114474840633536
remove,22,MDGI,,,,,,,"(1, 5, 17, 18, 22, 34, 36)",808.3581604775794,883.1684816952027,4248.077314829482,3.2871623476345198,781.2975147154202,411.55414611664014,863.2444783210036,3.2204002366221154
remove,23,AGVF,,,,,,,"(1, 5, 17, 18, 23, 34, 36)",820.5501908673192,894.9815036951942,4261.959598665552,3.320280201958466,789.4154419772325,421.73001289106065,871.2293916284926,3.239606418001781
remove,24,RRES,,,,,,,"(1, 5, 17, 18, 24, 34, 36)",802.7156439258431,877.4527490072013,4233.319193077097,3.2772738122091694,776.3361448771602,430.5332303611451,857.9041048810011,3.2159222242408707
